ID,Latitude,Longitude,Date,MODIS_Tile,MOD16A3GF_006_Line_Y_500m,MOD16A3GF_006_Sample_X_500m,MOD16A3GF_006_ET_500m,MOD16A3GF_006_PET_500m,MOD16A3GF_006_ET_QC_500m,MOD16A3GF_006_ET_QC_500m_bitmask,MOD16A3GF_006_ET_QC_500m_ContinuousLayer,MOD16A3GF_006_ET_QC_500m_ContinuousLayer_Description
HEAL,63.87569,-149.21334,2007-01-01,h11v02,1469.0,1031.0,409.5,651.0,38.0,0b00100110,0b0,Continuous
HEAL,63.87569,-149.21334,2008-01-01,h11v02,1469.0,1031.0,364.5,550.9,39.0,0b00100111,0b0,Continuous
HEAL,63.87569,-149.21334,2009-01-01,h11v02,1469.0,1031.0,392.5,640.8,37.0,0b00100101,0b0,Continuous
HEAL,63.87569,-149.21334,2010-01-01,h11v02,1469.0,1031.0,396.8,640.0,42.0,0b00101010,0b0,Continuous
HEAL,63.87569,-149.21334,2011-01-01,h11v02,1469.0,1031.0,356.1,583.2,54.0,0b00110110,0b0,Continuous
HEAL,63.87569,-149.21334,2012-01-01,h11v02,1469.0,1031.0,366.6,580.5,37.0,0b00100101,0b0,Continuous
HEAL,63.87569,-149.21334,2013-01-01,h11v02,1469.0,1031.0,371.8,596.8,58.0,0b00111010,0b0,Continuous
HEAL,63.87569,-149.21334,2014-01-01,h11v02,1469.0,1031.0,393.5,642.2,40.0,0b00101000,0b0,Continuous
HEAL,63.87569,-149.21334,2015-01-01,h11v02,1469.0,1031.0,368.3,610.4,45.0,0b00101101,0b0,Continuous
HEAL,63.87569,-149.21334,2016-01-01,h11v02,1469.0,1031.0,424.6,650.6,49.0,0b00110001,0b0,Continuous
HEAL,63.87569,-149.21334,2017-01-01,h11v02,1469.0,1031.0,403.2,607.9,40.0,0b00101000,0b0,Continuous
HEAL,63.87569,-149.21334,2018-01-01,h11v02,1469.0,1031.0,400.8,578.7,48.0,0b00110000,0b0,Continuous
HEAL,63.87569,-149.21334,2019-01-01,h11v02,1469.0,1031.0,427.4,640.5,47.0,0b00101111,0b0,Continuous
JERC,31.19484,-84.46861,2005-01-01,h10v05,2113.0,1858.0,1032.2001,1949.2001,15.0,0b00001111,0b0,Continuous
JERC,31.19484,-84.46861,2006-01-01,h10v05,2113.0,1858.0,937.1,2027.0,13.0,0b00001101,0b0,Continuous
JERC,31.19484,-84.46861,2007-01-01,h10v05,2113.0,1858.0,859.8,1856.0,22.0,0b00010110,0b0,Continuous
JERC,31.19484,-84.46861,2008-01-01,h10v05,2113.0,1858.0,969.0,1910.7001,13.0,0b00001101,0b0,Continuous
JERC,31.19484,-84.46861,2009-01-01,h10v05,2113.0,1858.0,1045.7001,1795.4,22.0,0b00010110,0b0,Continuous
JERC,31.19484,-84.46861,2010-01-01,h10v05,2113.0,1858.0,955.4,1985.1,9.0,0b00001001,0b0,Continuous
JERC,31.19484,-84.46861,2011-01-01,h10v05,2113.0,1858.0,855.2,1970.9,11.0,0b00001011,0b0,Continuous
JERC,31.19484,-84.46861,2012-01-01,h10v05,2113.0,1858.0,990.7,1960.7001,11.0,0b00001011,0b0,Continuous
JERC,31.19484,-84.46861,2013-01-01,h10v05,2113.0,1858.0,1048.8,1817.2001,15.0,0b00001111,0b0,Continuous
JERC,31.19484,-84.46861,2014-01-01,h10v05,2113.0,1858.0,1022.1,1868.6,16.0,0b00010000,0b0,Continuous
JERC,31.19484,-84.46861,2015-01-01,h10v05,2113.0,1858.0,1036.0,1916.7001,7.0,0b00000111,0b0,Continuous
JERC,31.19484,-84.46861,2016-01-01,h10v05,2113.0,1858.0,1028.2001,2052.8,7.0,0b00000111,0b0,Continuous
JERC,31.19484,-84.46861,2017-01-01,h10v05,2113.0,1858.0,1008.7,1986.9,18.0,0b00010010,0b0,Continuous
JERC,31.19484,-84.46861,2018-01-01,h10v05,2113.0,1858.0,1148.7001,1890.7001,19.0,0b00010011,0b0,Continuous
JERC,31.19484,-84.46861,2019-01-01,h10v05,2113.0,1858.0,990.4,1900.3,21.0,0b00010101,0b0,Continuous
JORN,32.59068,-106.84254,2005-01-01,h08v05,1778.0,2395.0,120.4,2322.7,4.0,0b00000100,0b0,Continuous
JORN,32.59068,-106.84254,2006-01-01,h08v05,1778.0,2395.0,138.7,2307.8,9.0,0b00001001,0b0,Continuous
JORN,32.59068,-106.84254,2007-01-01,h08v05,1778.0,2395.0,139.5,2354.4001,2.0,0b00000010,0b0,Continuous
JORN,32.59068,-106.84254,2008-01-01,h08v05,1778.0,2395.0,148.3,2380.8,9.0,0b00001001,0b0,Continuous
JORN,32.59068,-106.84254,2009-01-01,h08v05,1778.0,2395.0,92.4,2385.2,8.0,0b00001000,0b0,Continuous
JORN,32.59068,-106.84254,2010-01-01,h08v05,1778.0,2395.0,139.8,2327.4001,9.0,0b00001001,0b0,Continuous
JORN,32.59068,-106.84254,2011-01-01,h08v05,1778.0,2395.0,81.3,2497.0,6.0,0b00000110,0b0,Continuous
JORN,32.59068,-106.84254,2012-01-01,h08v05,1778.0,2395.0,80.4,2494.6001,13.0,0b00001101,0b0,Continuous
JORN,32.59068,-106.84254,2013-01-01,h08v05,1778.0,2395.0,147.7,2297.7,13.0,0b00001101,0b0,Continuous
JORN,32.59068,-106.84254,2014-01-01,h08v05,1778.0,2395.0,151.9,2268.8,6.0,0b00000110,0b0,Continuous
JORN,32.59068,-106.84254,2015-01-01,h08v05,1778.0,2395.0,171.7,2208.7,25.0,0b00011001,0b0,Continuous
JORN,32.59068,-106.84254,2016-01-01,h08v05,1778.0,2395.0,140.3,2355.7,6.0,0b00000110,0b0,Continuous
JORN,32.59068,-106.84254,2017-01-01,h08v05,1778.0,2395.0,141.7,2357.7,17.0,0b00010001,0b0,Continuous
JORN,32.59068,-106.84254,2018-01-01,h08v05,1778.0,2395.0,103.1,2388.9001,21.0,0b00010101,0b0,Continuous
JORN,32.59068,-106.84254,2019-01-01,h08v05,1778.0,2395.0,151.1,2227.0,18.0,0b00010010,0b0,Continuous
KONA,39.11044,-96.61295,2005-01-01,h10v05,213.0,1208.0,540.4,1596.0,21.0,0b00010101,0b0,Continuous
KONA,39.11044,-96.61295,2006-01-01,h10v05,213.0,1208.0,475.7,1735.7001,17.0,0b00010001,0b0,Continuous
KONA,39.11044,-96.61295,2007-01-01,h10v05,213.0,1208.0,641.5,1534.7001,29.0,0b00011101,0b0,Continuous
KONA,39.11044,-96.61295,2008-01-01,h10v05,213.0,1208.0,612.4,1500.5,25.0,0b00011001,0b0,Continuous
KONA,39.11044,-96.61295,2009-01-01,h10v05,213.0,1208.0,632.3,1545.0,24.0,0b00011000,0b0,Continuous
KONA,39.11044,-96.61295,2010-01-01,h10v05,213.0,1208.0,645.8,1596.0,28.0,0b00011100,0b0,Continuous
KONA,39.11044,-96.61295,2011-01-01,h10v05,213.0,1208.0,504.5,1686.1,29.0,0b00011101,0b0,Continuous
KONA,39.11044,-96.61295,2012-01-01,h10v05,213.0,1208.0,506.8,1785.5,17.0,0b00010001,0b0,Continuous
KONA,39.11044,-96.61295,2013-01-01,h10v05,213.0,1208.0,610.4,1579.7001,26.0,0b00011010,0b0,Continuous
KONA,39.11044,-96.61295,2014-01-01,h10v05,213.0,1208.0,516.1,1641.1,32.0,0b00100000,0b0,Continuous
KONA,39.11044,-96.61295,2015-01-01,h10v05,213.0,1208.0,603.8,1607.9,24.0,0b00011000,0b0,Continuous
KONA,39.11044,-96.61295,2016-01-01,h10v05,213.0,1208.0,615.1,1590.7001,18.0,0b00010010,0b0,Continuous
KONA,39.11044,-96.61295,2017-01-01,h10v05,213.0,1208.0,642.4,1663.2001,19.0,0b00010011,0b0,Continuous
KONA,39.11044,-96.61295,2018-01-01,h10v05,213.0,1208.0,583.4,1583.3,19.0,0b00010011,0b0,Continuous
KONA,39.11044,-96.61295,2019-01-01,h10v05,213.0,1208.0,777.5,1388.4,27.0,0b00011011,0b0,Continuous
KONZ,39.10077,-96.56309,2005-01-01,h10v05,215.0,1215.0,623.9,1605.6,17.0,0b00010001,0b0,Continuous
KONZ,39.10077,-96.56309,2006-01-01,h10v05,215.0,1215.0,641.3,1728.1,10.0,0b00001010,0b0,Continuous
KONZ,39.10077,-96.56309,2007-01-01,h10v05,215.0,1215.0,809.9,1578.8,37.0,0b00100101,0b0,Continuous
KONZ,39.10077,-96.56309,2008-01-01,h10v05,215.0,1215.0,820.7,1520.6,23.0,0b00010111,0b0,Continuous
KONZ,39.10077,-96.56309,2009-01-01,h10v05,215.0,1215.0,763.6,1547.5,19.0,0b00010011,0b0,Continuous
KONZ,39.10077,-96.56309,2010-01-01,h10v05,215.0,1215.0,840.8,1635.3,18.0,0b00010010,0b0,Continuous
KONZ,39.10077,-96.56309,2011-01-01,h10v05,215.0,1215.0,539.2,1689.5,17.0,0b00010001,0b0,Continuous
KONZ,39.10077,-96.56309,2012-01-01,h10v05,215.0,1215.0,523.0,1794.0,16.0,0b00010000,0b0,Continuous
KONZ,39.10077,-96.56309,2013-01-01,h10v05,215.0,1215.0,794.0,1572.8,24.0,0b00011000,0b0,Continuous
KONZ,39.10077,-96.56309,2014-01-01,h10v05,215.0,1215.0,642.0,1632.8,30.0,0b00011110,0b0,Continuous
KONZ,39.10077,-96.56309,2015-01-01,h10v05,215.0,1215.0,759.1,1630.8,17.0,0b00010001,0b0,Continuous
KONZ,39.10077,-96.56309,2016-01-01,h10v05,215.0,1215.0,787.4,1605.3,23.0,0b00010111,0b0,Continuous
KONZ,39.10077,-96.56309,2017-01-01,h10v05,215.0,1215.0,771.9,1688.2001,8.0,0b00001000,0b0,Continuous
KONZ,39.10077,-96.56309,2018-01-01,h10v05,215.0,1215.0,590.9,1580.7001,14.0,0b00001110,0b0,Continuous
KONZ,39.10077,-96.56309,2019-01-01,h10v05,215.0,1215.0,830.0,1401.9,13.0,0b00001101,0b0,Continuous
LAJA,18.02125,-67.0769,2005-01-01,h11v07,474.0,1491.0,973.6,2048.7,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2006-01-01,h11v07,474.0,1491.0,995.2,2212.9001,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2007-01-01,h11v07,474.0,1491.0,906.0,2201.5,15.0,0b00001111,0b0,Continuous
LAJA,18.02125,-67.0769,2008-01-01,h11v07,474.0,1491.0,851.1,2160.7,22.0,0b00010110,0b0,Continuous
LAJA,18.02125,-67.0769,2009-01-01,h11v07,474.0,1491.0,936.6,2185.1001,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2010-01-01,h11v07,474.0,1491.0,1023.9,2128.6001,26.0,0b00011010,0b0,Continuous
LAJA,18.02125,-67.0769,2011-01-01,h11v07,474.0,1491.0,942.1,2098.7,18.0,0b00010010,0b0,Continuous
LAJA,18.02125,-67.0769,2012-01-01,h11v07,474.0,1491.0,841.9,2261.5,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2013-01-01,h11v07,474.0,1491.0,860.8,2170.8,24.0,0b00011000,0b0,Continuous
LAJA,18.02125,-67.0769,2014-01-01,h11v07,474.0,1491.0,845.3,2223.7,22.0,0b00010110,0b0,Continuous
LAJA,18.02125,-67.0769,2015-01-01,h11v07,474.0,1491.0,819.2,2258.6001,20.0,0b00010100,0b0,Continuous
LAJA,18.02125,-67.0769,2016-01-01,h11v07,474.0,1491.0,951.5,2147.1001,33.0,0b00100001,0b0,Continuous
LAJA,18.02125,-67.0769,2017-01-01,h11v07,474.0,1491.0,986.0,2145.6001,18.0,0b00010010,0b0,Continuous
LAJA,18.02125,-67.0769,2018-01-01,h11v07,474.0,1491.0,799.8,2290.9001,19.0,0b00010011,0b0,Continuous
LAJA,18.02125,-67.0769,2019-01-01,h11v07,474.0,1491.0,836.7,2310.5,22.0,0b00010110,0b0,Continuous
LENO,31.85388,-88.16122,2005-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2006-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2007-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2008-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2009-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2010-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2011-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2012-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2013-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2014-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2015-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2016-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2017-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2018-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
LENO,31.85388,-88.16122,2019-01-01,h10v05,1955.0,1227.0,65531.0,65531.0,251.0,0b11111011,0b0,Continuous
MLBS,37.37828,-80.52484,2005-01-01,h11v05,629.0,1442.0,659.5,1359.9,40.0,0b00101000,0b0,Continuous
MLBS,37.37828,-80.52484,2006-01-01,h11v05,629.0,1442.0,686.2,1545.0,39.0,0b00100111,0b0,Continuous
MLBS,37.37828,-80.52484,2007-01-01,h11v05,629.0,1442.0,681.4,1624.4,28.0,0b00011100,0b0,Continuous
MLBS,37.37828,-80.52484,2008-01-01,h11v05,629.0,1442.0,783.3,1602.8,24.0,0b00011000,0b0,Continuous
MLBS,37.37828,-80.52484,2009-01-01,h11v05,629.0,1442.0,705.1,1439.4,32.0,0b00100000,0b0,Continuous
MLBS,37.37828,-80.52484,2010-01-01,h11v05,629.0,1442.0,753.0,1527.1,45.0,0b00101101,0b0,Continuous
MLBS,37.37828,-80.52484,2011-01-01,h11v05,629.0,1442.0,835.9,1581.8,38.0,0b00100110,0b0,Continuous
MLBS,37.37828,-80.52484,2012-01-01,h11v05,629.0,1442.0,606.4,1593.3,41.0,0b00101001,0b0,Continuous
MLBS,37.37828,-80.52484,2013-01-01,h11v05,629.0,1442.0,684.4,1428.8,46.0,0b00101110,0b0,Continuous
MLBS,37.37828,-80.52484,2014-01-01,h11v05,629.0,1442.0,672.7,1484.4,34.0,0b00100010,0b0,Continuous
MLBS,37.37828,-80.52484,2015-01-01,h11v05,629.0,1442.0,746.7,1559.2001,42.0,0b00101010,0b0,Continuous
MLBS,37.37828,-80.52484,2016-01-01,h11v05,629.0,1442.0,740.2,1604.3,32.0,0b00100000,0b0,Continuous
MLBS,37.37828,-80.52484,2017-01-01,h11v05,629.0,1442.0,741.1,1584.6,29.0,0b00011101,0b0,Continuous
MLBS,37.37828,-80.52484,2018-01-01,h11v05,629.0,1442.0,694.8,1371.0,24.0,0b00011000,0b0,Continuous
MLBS,37.37828,-80.52484,2019-01-01,h11v05,629.0,1442.0,719.9,1577.8,25.0,0b00011001,0b0,Continuous
MOAB,38.24833,-109.38827,2005-01-01,h09v05,420.0,982.0,209.0,1956.8,11.0,0b00001011,0b0,Continuous
MOAB,38.24833,-109.38827,2006-01-01,h09v05,420.0,982.0,179.8,1967.7001,12.0,0b00001100,0b0,Continuous
MOAB,38.24833,-109.38827,2007-01-01,h09v05,420.0,982.0,164.2,2052.5,8.0,0b00001000,0b0,Continuous
MOAB,38.24833,-109.38827,2008-01-01,h09v05,420.0,982.0,159.6,2019.4,11.0,0b00001011,0b0,Continuous
MOAB,38.24833,-109.38827,2009-01-01,h09v05,420.0,982.0,170.7,1994.0,13.0,0b00001101,0b0,Continuous
MOAB,38.24833,-109.38827,2010-01-01,h09v05,420.0,982.0,198.3,1888.6,28.0,0b00011100,0b0,Continuous
MOAB,38.24833,-109.38827,2011-01-01,h09v05,420.0,982.0,182.7,1909.9,14.0,0b00001110,0b0,Continuous
MOAB,38.24833,-109.38827,2012-01-01,h09v05,420.0,982.0,150.5,2088.1001,8.0,0b00001000,0b0,Continuous
MOAB,38.24833,-109.38827,2013-01-01,h09v05,420.0,982.0,205.2,1832.5,20.0,0b00010100,0b0,Continuous
MOAB,38.24833,-109.38827,2014-01-01,h09v05,420.0,982.0,176.3,1983.4,21.0,0b00010101,0b0,Continuous
MOAB,38.24833,-109.38827,2015-01-01,h09v05,420.0,982.0,207.6,1926.7001,15.0,0b00001111,0b0,Continuous
MOAB,38.24833,-109.38827,2016-01-01,h09v05,420.0,982.0,207.0,1943.9,22.0,0b00010110,0b0,Continuous
MOAB,38.24833,-109.38827,2017-01-01,h09v05,420.0,982.0,169.8,1988.7001,13.0,0b00001101,0b0,Continuous
MOAB,38.24833,-109.38827,2018-01-01,h09v05,420.0,982.0,157.5,2059.9001,16.0,0b00010000,0b0,Continuous
MOAB,38.24833,-109.38827,2019-01-01,h09v05,420.0,982.0,221.5,1828.7001,20.0,0b00010100,0b0,Continuous
NIWO,40.05425,-105.58237,2005-01-01,h09v04,2386.0,2204.0,375.5,1479.8,53.0,0b00110101,0b0,Continuous
NIWO,40.05425,-105.58237,2006-01-01,h09v04,2386.0,2204.0,352.3,1429.8,56.0,0b00111000,0b0,Continuous
NIWO,40.05425,-105.58237,2007-01-01,h09v04,2386.0,2204.0,361.5,1491.0,49.0,0b00110001,0b0,Continuous
NIWO,40.05425,-105.58237,2008-01-01,h09v04,2386.0,2204.0,358.6,1503.5,45.0,0b00101101,0b0,Continuous
NIWO,40.05425,-105.58237,2009-01-01,h09v04,2386.0,2204.0,356.2,1412.8,60.0,0b00111100,0b0,Continuous
NIWO,40.05425,-105.58237,2010-01-01,h09v04,2386.0,2204.0,378.5,1515.0,54.0,0b00110110,0b0,Continuous
NIWO,40.05425,-105.58237,2011-01-01,h09v04,2386.0,2204.0,378.5,1419.2001,53.0,0b00110101,0b0,Continuous
NIWO,40.05425,-105.58237,2012-01-01,h09v04,2386.0,2204.0,308.5,1668.7001,41.0,0b00101001,0b0,Continuous
NIWO,40.05425,-105.58237,2013-01-01,h09v04,2386.0,2204.0,409.7,1357.8,55.0,0b00110111,0b0,Continuous
NIWO,40.05425,-105.58237,2014-01-01,h09v04,2386.0,2204.0,403.6,1330.8,51.0,0b00110011,0b0,Continuous
NIWO,40.05425,-105.58237,2015-01-01,h09v04,2386.0,2204.0,398.8,1350.5,51.0,0b00110011,0b0,Continuous
NIWO,40.05425,-105.58237,2016-01-01,h09v04,2386.0,2204.0,379.7,1467.4,42.0,0b00101010,0b0,Continuous
NIWO,40.05425,-105.58237,2017-01-01,h09v04,2386.0,2204.0,366.9,1394.1,56.0,0b00111000,0b0,Continuous
NIWO,40.05425,-105.58237,2018-01-01,h09v04,2386.0,2204.0,348.0,1565.7001,50.0,0b00110010,0b0,Continuous
NIWO,40.05425,-105.58237,2019-01-01,h09v04,2386.0,2204.0,389.5,1315.0,57.0,0b00111001,0b0,Continuous
NOGP,46.76972,-100.91535,2005-01-01,h11v04,775.0,211.0,457.1,1280.3,7.0,0b00000111,0b0,Continuous
NOGP,46.76972,-100.91535,2006-01-01,h11v04,775.0,211.0,311.4,1349.8,30.0,0b00011110,0b0,Continuous
NOGP,46.76972,-100.91535,2007-01-01,h11v04,775.0,211.0,453.2,1271.2001,22.0,0b00010110,0b0,Continuous
NOGP,46.76972,-100.91535,2008-01-01,h11v04,775.0,211.0,368.3,1264.0,18.0,0b00010010,0b0,Continuous
NOGP,46.76972,-100.91535,2009-01-01,h11v04,775.0,211.0,436.5,1141.3,24.0,0b00011000,0b0,Continuous
NOGP,46.76972,-100.91535,2010-01-01,h11v04,775.0,211.0,465.9,1168.6,18.0,0b00010010,0b0,Continuous
NOGP,46.76972,-100.91535,2011-01-01,h11v04,775.0,211.0,530.0,1086.0,23.0,0b00010111,0b0,Continuous
NOGP,46.76972,-100.91535,2012-01-01,h11v04,775.0,211.0,381.7,1370.9,17.0,0b00010001,0b0,Continuous
NOGP,46.76972,-100.91535,2013-01-01,h11v04,775.0,211.0,486.9,1137.9,21.0,0b00010101,0b0,Continuous
NOGP,46.76972,-100.91535,2014-01-01,h11v04,775.0,211.0,486.1,1129.9,24.0,0b00011000,0b0,Continuous
NOGP,46.76972,-100.91535,2015-01-01,h11v04,775.0,211.0,445.0,1249.1,17.0,0b00010001,0b0,Continuous
NOGP,46.76972,-100.91535,2016-01-01,h11v04,775.0,211.0,458.6,1326.3,24.0,0b00011000,0b0,Continuous
NOGP,46.76972,-100.91535,2017-01-01,h11v04,775.0,211.0,379.0,1285.3,25.0,0b00011001,0b0,Continuous
NOGP,46.76972,-100.91535,2018-01-01,h11v04,775.0,211.0,416.7,1209.7001,30.0,0b00011110,0b0,Continuous
NOGP,46.76972,-100.91535,2019-01-01,h11v04,775.0,211.0,449.2,1070.0,20.0,0b00010100,0b0,Continuous
OAES,35.41059,-99.05879,2005-01-01,h09v05,1101.0,2223.0,373.5,1938.5,10.0,0b00001010,0b0,Continuous
OAES,35.41059,-99.05879,2006-01-01,h09v05,1101.0,2223.0,255.0,2098.0,9.0,0b00001001,0b0,Continuous
OAES,35.41059,-99.05879,2007-01-01,h09v05,1101.0,2223.0,509.1,1772.7001,19.0,0b00010011,0b0,Continuous
OAES,35.41059,-99.05879,2008-01-01,h09v05,1101.0,2223.0,304.0,2014.2001,13.0,0b00001101,0b0,Continuous
OAES,35.41059,-99.05879,2009-01-01,h09v05,1101.0,2223.0,357.6,1899.6,14.0,0b00001110,0b0,Continuous
OAES,35.41059,-99.05879,2010-01-01,h09v05,1101.0,2223.0,370.2,1859.7001,11.0,0b00001011,0b0,Continuous
OAES,35.41059,-99.05879,2011-01-01,h09v05,1101.0,2223.0,178.4,2183.4001,9.0,0b00001001,0b0,Continuous
OAES,35.41059,-99.05879,2012-01-01,h09v05,1101.0,2223.0,278.6,2043.2001,13.0,0b00001101,0b0,Continuous
OAES,35.41059,-99.05879,2013-01-01,h09v05,1101.0,2223.0,285.5,1890.9,13.0,0b00001101,0b0,Continuous
OAES,35.41059,-99.05879,2014-01-01,h09v05,1101.0,2223.0,291.0,1946.0,19.0,0b00010011,0b0,Continuous
OAES,35.41059,-99.05879,2015-01-01,h09v05,1101.0,2223.0,459.2,1830.4,10.0,0b00001010,0b0,Continuous
OAES,35.41059,-99.05879,2016-01-01,h09v05,1101.0,2223.0,404.9,1879.7001,20.0,0b00010100,0b0,Continuous
OAES,35.41059,-99.05879,2017-01-01,h09v05,1101.0,2223.0,407.4,1914.9,6.0,0b00000110,0b0,Continuous
OAES,35.41059,-99.05879,2018-01-01,h09v05,1101.0,2223.0,347.1,1860.6,17.0,0b00010001,0b0,Continuous
OAES,35.41059,-99.05879,2019-01-01,h09v05,1101.0,2223.0,473.8,1710.3,10.0,0b00001010,0b0,Continuous
ONAQ,40.17759,-112.45244,2005-01-01,h09v04,2357.0,979.0,261.2,1831.3,25.0,0b00011001,0b0,Continuous
ONAQ,40.17759,-112.45244,2006-01-01,h09v04,2357.0,979.0,206.7,1943.2001,14.0,0b00001110,0b0,Continuous
ONAQ,40.17759,-112.45244,2007-01-01,h09v04,2357.0,979.0,172.2,2024.0,25.0,0b00011001,0b0,Continuous
ONAQ,40.17759,-112.45244,2008-01-01,h09v04,2357.0,979.0,200.1,1964.9,31.0,0b00011111,0b0,Continuous
ONAQ,40.17759,-112.45244,2009-01-01,h09v04,2357.0,979.0,202.3,1909.7001,25.0,0b00011001,0b0,Continuous
ONAQ,40.17759,-112.45244,2010-01-01,h09v04,2357.0,979.0,220.2,1886.1,32.0,0b00100000,0b0,Continuous
ONAQ,40.17759,-112.45244,2011-01-01,h09v04,2357.0,979.0,279.5,1801.9,35.0,0b00100011,0b0,Continuous
ONAQ,40.17759,-112.45244,2012-01-01,h09v04,2357.0,979.0,170.5,2084.2,32.0,0b00100000,0b0,Continuous
ONAQ,40.17759,-112.45244,2013-01-01,h09v04,2357.0,979.0,193.7,1843.8,20.0,0b00010100,0b0,Continuous
ONAQ,40.17759,-112.45244,2014-01-01,h09v04,2357.0,979.0,205.4,1946.5,20.0,0b00010100,0b0,Continuous
ONAQ,40.17759,-112.45244,2015-01-01,h09v04,2357.0,979.0,200.1,1929.4,22.0,0b00010110,0b0,Continuous
ONAQ,40.17759,-112.45244,2016-01-01,h09v04,2357.0,979.0,207.7,1938.8,19.0,0b00010011,0b0,Continuous
ONAQ,40.17759,-112.45244,2017-01-01,h09v04,2357.0,979.0,225.2,1916.1,25.0,0b00011001,0b0,Continuous
ONAQ,40.17759,-112.45244,2018-01-01,h09v04,2357.0,979.0,191.0,1993.0,21.0,0b00010101,0b0,Continuous
ONAQ,40.17759,-112.45244,2019-01-01,h09v04,2357.0,979.0,251.3,1754.4,21.0,0b00010101,0b0,Continuous
ORNL,35.96412,-84.2826,2005-01-01,h11v05,968.0,427.0,777.7,1629.5,13.0,0b00001101,0b0,Continuous
ORNL,35.96412,-84.2826,2006-01-01,h11v05,968.0,427.0,716.1,1618.3,18.0,0b00010010,0b0,Continuous
ORNL,35.96412,-84.2826,2007-01-01,h11v05,968.0,427.0,647.3,1759.6,5.0,0b00000101,0b0,Continuous
ORNL,35.96412,-84.2826,2008-01-01,h11v05,968.0,427.0,727.1,1710.0,19.0,0b00010011,0b0,Continuous
ORNL,35.96412,-84.2826,2009-01-01,h11v05,968.0,427.0,728.7,1500.9,20.0,0b00010100,0b0,Continuous
ORNL,35.96412,-84.2826,2010-01-01,h11v05,968.0,427.0,702.3,1694.2001,18.0,0b00010010,0b0,Continuous
ORNL,35.96412,-84.2826,2011-01-01,h11v05,968.0,427.0,675.6,1647.5,16.0,0b00010000,0b0,Continuous
ORNL,35.96412,-84.2826,2012-01-01,h11v05,968.0,427.0,722.3,1728.2001,4.0,0b00000100,0b0,Continuous
ORNL,35.96412,-84.2826,2013-01-01,h11v05,968.0,427.0,884.4,1550.7001,22.0,0b00010110,0b0,Continuous
ORNL,35.96412,-84.2826,2014-01-01,h11v05,968.0,427.0,780.8,1644.1,18.0,0b00010010,0b0,Continuous
ORNL,35.96412,-84.2826,2015-01-01,h11v05,968.0,427.0,812.1,1578.8,19.0,0b00010011,0b0,Continuous
ORNL,35.96412,-84.2826,2016-01-01,h11v05,968.0,427.0,771.4,1745.1,17.0,0b00010001,0b0,Continuous
ORNL,35.96412,-84.2826,2017-01-01,h11v05,968.0,427.0,772.2,1677.6,19.0,0b00010011,0b0,Continuous
ORNL,35.96412,-84.2826,2018-01-01,h11v05,968.0,427.0,769.5,1547.4,20.0,0b00010100,0b0,Continuous
ORNL,35.96412,-84.2826,2019-01-01,h11v05,968.0,427.0,836.6,1633.1,10.0,0b00001010,0b0,Continuous
OSBS,29.68927,-81.99343,2005-01-01,h10v06,74.0,2104.0,724.4,1821.0,9.0,0b00001001,0b0,Continuous
OSBS,29.68927,-81.99343,2006-01-01,h10v06,74.0,2104.0,629.8,1974.7001,9.0,0b00001001,0b0,Continuous
OSBS,29.68927,-81.99343,2007-01-01,h10v06,74.0,2104.0,647.4,1945.4,9.0,0b00001001,0b0,Continuous
